Name,Price,Info
Ford Fiesta '07,3900.0,"1/2007, 120.000 χλμ, 1.250 cc, 70 bhp, Βενζίνη"
Hyundai Getz '07,4100.0,"1/2007, 136.000 χλμ, 1.100 cc, 60 bhp, Βενζίνη"
Nissan Micra '07,4400.0,"1/2007, 109.000 χλμ, 1.400 cc, 90 bhp, Βενζίνη"
Nissan Primera '07 Τελοι 2023,4100.0,"1/2007, 220.000 χλμ, 1.600 cc, 110 bhp, Βενζίνη"
Fiat 500L '13 FULL EXTRA-ΠΑΝΟΡΑΜΑ-ΟΡΟΦΗ,9780.0,"11/2013, 67.000 χλμ, 900 cc, 85 bhp, Φυσικό αέριο(cng) - βενζίνη"
Ford Connect '18 MAXI L2 ΤΡΙΘΕΣΙΟ 120HP,13980.0,"5/2018, 142.000 χλμ, 1.590 cc, 120 bhp, Πετρέλαιο"
Fiat Panda '11,5400.0,"1/2011, 92.800 χλμ, 1.100 cc, 70 bhp, Βενζίνη"
Opel Vectra '02,3300.0,"1/2002, 280.000 χλμ, 1.600 cc, 100 bhp, Βενζίνη"
Bmw Z4 '11 ACS4 SCHNITZER TURBO !!!,30800.0,"1/2011, 106.000 χλμ, 3.000 cc, 400 bhp, Αυτόματο, Βενζίνη"
Audi A7 '17 BITDI COMPTETITION S LINE FULL EXTRA !!!!!,49999.0,"1/2017, 180.000 χλμ, 3.000 cc, 360 bhp, Ημιαυτόματο, Πετρέλαιο"
Suzuki Ignis '17 FULL EXTRA!! INTRO EDITION,12480.0,"10/2017, 34.000 χλμ, 1.300 cc, 90 bhp, Βενζίνη"
Chevrolet Spark '13,5400.0,"1/2013, 70.000 χλμ, 1.000 cc, 50 bhp, Βενζίνη"
Land Rover Range Rover Sport '15 DIESEL PANORAMA !!!!,45000.0,"6/2015, 145.000 χλμ, 2.999 cc, 258 bhp, Αυτόματο, Πετρέλαιο"
Hyundai i 30 '15 ΑΝΤΑΛΑΓΗ ΔΕΧΤΗ,12500.0,"6/2015, 159.000 χλμ, 1.600 cc, 110 bhp, Πετρέλαιο"
Toyota Yaris '02,3800.0,"1/2002, 210.000 χλμ, 1.000 cc, 56 bhp, Βενζίνη"
Bmw 118 '15 M SPORT PACK ΓΝΗΣΙΟ EURO 6 !!!!,16500.0,"7/2015, 140.000 χλμ, 1.500 cc, 136 bhp, Βενζίνη"
Nissan Leaf '21  (62 kWh) e+ Acenta,22220.0,"5/2021, 115.200 χλμ, 162 kw, 217 bhp, Αυτόματο, Ηλεκτρικό, 380 χλμ, 2 ώρες / 1 ώρες"
Citroen C2 '05,2900.0,"4/2005, 245.000 χλμ, 1.360 cc, 90 bhp, Βενζίνη"
Volkswagen Golf '08 GT,8000.0,"1/2008, 84.000 χλμ, 1.400 cc, 170 bhp, Βενζίνη"
Mercedes-Benz GLA 180 '15 AMG PACK ΓΝΗΣΙΟ !!!,19999.0,"6/2015, 112.000 χλμ, 1.599 cc, 122 bhp, Βενζίνη"
Fiat 500X '16 1.4 TURBO 140HP FULL EXTRA !!!,12800.0,"6/2016, 119.000 χλμ, 1.368 cc, 140 bhp, Βενζίνη"
Opel Corsa '15 ΑΝΤΑΛΑΓΓΗ ΔΕΧΤΗ,12200.0,"4/2015, 139.200 χλμ, 1.000 cc, 115 bhp, Βενζίνη"
Citroen C4 Cactus '15  1.2 TURBO 110 HP FULL EXTRA !!!!,10500.0,"12/2015, 147.000 χλμ, 1.200 cc, 110 bhp, Βενζίνη"
Renault Megane '15 Euro 6,9990.0,"12/2015, 123.566 χλμ, 1.461 cc, 110 bhp, Πετρέλαιο"
Mazda 3 '16 Nakama 1.5,15800.0,"12/2016, 138.000 χλμ, 1.500 cc, 105 bhp, Πετρέλαιο"
Renault Clio '20 ΕΛΛΗΝΙΚΟ ΒΕΝΖΙΝΗ / ΑΕΡΙΟ,14300.0,"10/2020, 25.000 χλμ, 1.000 cc, 100 bhp, Αέριο(lpg) - βενζίνη"
Renault Clio '15 Euro 6 Μηδέν τέλη,8900.0,"12/2015, 138.000 χλμ, 1.461 cc, 90 bhp, Πετρέλαιο"
Ford Fusion '05,4500.0,"7/2005, 219.000 χλμ, 1.600 cc, 101 bhp, Βενζίνη"
error,,
Volkswagen Golf '14 1.4 TSI DSG 7 GEAR !!!!,13800.0,"6/2014, 126.000 χλμ, 1.400 cc, 125 bhp, Αυτόματο, Βενζίνη"
Bmw 518 '92,1500.0,"1/1992, 230.000 χλμ, 1.800 cc, 115 bhp, Βενζίνη"
Ford Fiesta '16  FACELIFT ΕURΟ 6 !!!!!!,7999.0,"2/2016, 148.000 χλμ, 1.000 cc, 70 bhp, Βενζίνη"
Renault Clio '20 1.5 dCi * ΕΛΛΗΝΙΚΟ * ΒΙΝΤΕΟ,13500.0,"8/2020, 115.650 χλμ, 1.500 cc, 85 bhp, Πετρέλαιο"
error,,
Audi TT '07,16999.0,"1/2007, 151 χλμ, 1.984 cc, 310 bhp, Βενζίνη"
Toyota Yaris '17 1.4 D ΕΛΛΗΝΙΚΟ*EURO 6*FACELIFT,11490.0,"9/2017, 137.316 χλμ, 1.400 cc, 90 bhp, Πετρέλαιο"
Citroen C3 '13 ΠΡΩΤΟ ΧΕΡΙ - ΙΔΙΩΤΗΣ - ΜΕ ΑΠΟΣΥΡΣΗ,6299.0,"5/2013, 154.454 χλμ, 1.000 cc, 75 bhp, Βενζίνη"
Bmw 520 '15  Luxury Pack xDrive Steptronic FULL EXTRA !!!!!,28900.0,"5/2015, 98.500 χλμ, 1.999 cc, 190 bhp, Αυτόματο, Πετρέλαιο"
Renault Clio '19 1.5 dCi * ΕΛΛΗΝΙΚΟ *,10900.0,"11/2019, 136.659 χλμ, 1.500 cc, 75 bhp, Πετρέλαιο"
error,,
Fiat 500 '12 ΑΥΤΟΜΑΤΟ - ΠΑΝΟΡΑΜΑ - ΕΛΛΗΝΙΚΟ - ΜΕ ΑΠΟΣΥΡΣΗ,11999.0,"1/2012, 90.942 χλμ, 900 cc, 95 bhp, Αυτόματο, Βενζίνη"
Seat Leon '08 TSI 1.8 SPORT UP,9999.0,"1/2008, 180.300 χλμ, 1.778 cc, 160 bhp, Βενζίνη"
Mercedes-Benz CLA 180 '18 AMG Line,31000.0,"3/2018, 17.200 χλμ, 1.461 cc, 116 bhp, Αυτόματο, Πετρέλαιο"
Citroen C2 '05,2900.0,"4/2005, 245.000 χλμ, 1.360 cc, 90 bhp, Βενζίνη"
Volkswagen Caddy '04 ΕΛΛΗΝΙΚΟ ΑΡΙΣΤΟ !!!!!,7850.0,"10/2004, 160.000 χλμ, 1.399 cc, 80 bhp, Αέριο(lpg) - βενζίνη"
Opel Insignia '18,20900.0,"11/2018, 105.000 χλμ, 1.598 cc, 136 bhp, Αυτόματο, Πετρέλαιο"
Bmw 316 '07 1οΧΕΡΙ - ΕΛΛΗΝΙΚΟ - ΙΔΙΩΤΗΣ - ΜΕ ΑΠΟΣΥΡΣΗ,9999.0,"4/2007, 159.794 χλμ, 1.600 cc, 125 bhp, Βενζίνη"
Bmw X3 '08 ΙΔΙΩΤΗ-ΑΡΙΣΤΟ-ΜΕ ΑΠΟΣΥΡΣΗ,10999.0,"2/2008, 211.958 χλμ, 2.000 cc, 177 bhp, Πετρέλαιο"
Mercedes-Benz Vito '12 ΜΕ ΤΡΙΘΕΣΙΟ ΚΑΘΙΣΜΑ - 1 ΠΛΑΪΝΗ ΠΟΡΤΑ,11999.0,"2/2012, 296.025 χλμ, 2.200 cc, 131 bhp, Πετρέλαιο"
Mercedes-Benz A 160 '19 NEW/ΕΛΛΗΝΙΚΟ,22500.0,"8/2019, 78.143 χλμ, 1.332 cc, 109 bhp, Βενζίνη"
error,,
Citroen C4 '16  BlueHDi 100 NAVI CLIMA ΕΛΛΗΝΙΚΟ!,9950.0,"4/2016, 186.345 χλμ, 1.600 cc, 100 bhp, Πετρέλαιο"
Jeep Cherokee '07,5700.0,"1/2007, 290 χλμ, 2.700 cc, 175 bhp, Πετρέλαιο"
Fiat 500X '18 ΑΥΤΟΜΑΤΟ-ΑΡΙΣΤΟ-ΜΕ ΑΠΟΣΥΡΣΗ,19999.0,"2/2018, 46.450 χλμ, 1.600 cc, 125 bhp, Αυτόματο, Πετρέλαιο"
Renault Clio '18 1.5 90hp * ΕΛΛΗΝΙΚΟ * ΙΣΤΟΡΙΚΟ SERVICE,11900.0,"11/2018, 90.893 χλμ, 1.500 cc, 90 bhp, Πετρέλαιο"
Audi A4 '98,3500.0,"10/1998, 144.400 χλμ, 1.600 cc, 101 bhp, Αέριο(lpg) - βενζίνη"
Renault Captur '17 1.5 dCi 90 hp * ΕΛΛΗΝΙΚΟ * ΙΣΤΟΡΙΚΟ SERVICE,13490.0,"5/2017, 122.325 χλμ, 1.500 cc, 90 bhp, Πετρέλαιο"
error,,
Lancia Delta '14 DIESEL-FULL EXTRA-EURO 5-AUTO,10000.0,"11/2014, 213.000 χλμ, 1.600 cc, 120 bhp, Αυτόματο, Πετρέλαιο"
error,,
error,,
Fiat Grande Punto '06,3800.0,"6/2006, 125.000 χλμ, 1.242 cc, 65 bhp, Βενζίνη"
error,,
"Peugeot 208 '17 1.6 BlueHD Ελληνικό, SERVICE, 0 τελη κυκλ.",9900.0,"8/2017, 121.000 χλμ, 1.600 cc, 75 bhp, Πετρέλαιο"
Mercedes-Benz C 180 '17 Avantgarde 7G-TRONIC,28000.0,"2/2017, 202.000 χλμ, 1.600 cc, 116 bhp, Αυτόματο, Βενζίνη"
Land Rover Discovery Sport '21 Panorama R-Dynamic HSE Limited,49990.0,"1/2021, 39.000 χλμ, 1.999 cc, 180 bhp, Αυτόματο, Υβριδικό πετρέλαιο"
error,,
Opel Corsa '17 1.4 cc ΑΥΤΟΜΑΤΟ * ΒΕΝΖΙΝΗ * ΕΛΛΗΝΙΚΟ,11800.0,"7/2017, 103.000 χλμ, 1.400 cc, 90 bhp, Αυτόματο, Βενζίνη"
Bmw X5 '16 XDRIVE 2.5D FACELIFT 231HP !!!!!!,37999.0,"6/2016, 129.000 χλμ, 2.000 cc, 231 bhp, Αυτόματο, Πετρέλαιο"
Volkswagen Polo '17  1.0 TSI BlueMotion,13500.0,"3/2017, 75.000 χλμ, 1.000 cc, 95 bhp, Αυτόματο, Βενζίνη"
Opel Corsa '17 1.4 cc ΑΥΤΟΜΑΤΟ * ΒΕΝΖΙΝΗ * ΕΛΛΗΝΙΚΟ,11800.0,"7/2017, 103.000 χλμ, 1.400 cc, 90 bhp, Αυτόματο, Βενζίνη"
error,,
Jeep Compass '22 Night Eagle Full Extra,29000.0,"4/2022, 55.000 χλμ, 1.600 cc, 130 bhp, Πετρέλαιο"
error,,
error,,
Mitsubishi Space Star '16 5ΠΟΡΤΟ - 5ΘΕΣΙΟ - ΜΕ ΑΠΟΣΥΡΣΗ,8499.0,"10/2016, 78.259 χλμ, 1.000 cc, 75 bhp, Βενζίνη"
Citroen 2 CV '86,11000.0,"12/1986, 78.771 χλμ, 602 cc, 29 bhp, Βενζίνη"
Renault Clio '19 ΕΛΛΗΝΙΚΟ NAVI,11300.0,"11/2019, 58.000 χλμ, 900 cc, 75 bhp, Βενζίνη"
error,,
error,,
error,,
Smart ForTwo '10 toyrpo,6700.0,"10/2010, 90.000 χλμ, 900 cc, 85 bhp, Αυτόματο, Βενζίνη"
error,,
error,,
error,,
Fiat Punto '16 5ΠΟΡΤΟ - 5ΘΕΣΙΟ - ΑΡΙΣΤΟ - ΜΕ ΑΠΟΣΥΡΣΗ,6999.0,"6/2016, 89.845 χλμ, 1.250 cc, 80 bhp, Βενζίνη"
error,,
error,,
Bmw X2 '21  xDrive25e M Sport X Steptroni,36000.0,"6/2021, 26.000 χλμ, 1.500 cc, 120 bhp, Αυτόματο, Πετρέλαιο"
Renault Clio '19 VAN - RENAULT TECH DIESEL,11999.0,"11/2019, 143.364 χλμ, 1.500 cc, 125 bhp, Πετρέλαιο"
error,,
Mercedes-Benz E 200 '98 ELEGANCE - ΣΕ ΑΡΙΣΤΗ ΚΑΤΑΣΤΑΣΗ - ΜΕ ΑΠΟΣΥΡΣΗ,2999.0,"1/1998, 342.187 χλμ, 2.000 cc, 163 bhp, Βενζίνη"
error,,
error,,
Renault Clio '22 ΕΓΓΥΗΣΗ ΑΝΤΙΠΡΟΣΩΠΕΙΑΣ,16990.0,"11/2022, 28.000 χλμ, 1.461 cc, 100 bhp, Πετρέλαιο"
Opel Astra '06 GTC,3800.0,"12/2006, 243.000 χλμ, 1.400 cc, 90 bhp, Αέριο(lpg) - βενζίνη"
Opel Corsa '18 ΑΥΤΟΜΑΤΟ - SPORT - ΣΑΝ ΚΑΙΝΟΥΡΙΟ - ΜΕ ΑΠΟΣΥΡΣΗ,13499.0,"1/2018, 110.172 χλμ, 1.398 cc, 101 bhp, Αυτόματο, Βενζίνη"
error,,
Fiat Punto '14 ΑΥΤΟΜΑΤΟ - 5ΠΟΡΤΟ - 5ΘΕΣΙΟ - ΜΕ ΑΠΟΣΥΡΣΗ,8499.0,"7/2014, 120.766 χλμ, 1.368 cc, 100 bhp, Αυτόματο, Βενζίνη"
Renault Clio '18 VAN DIESEL - ΣΑΝ ΚΑΙΝΟΥΡΙΟ,10499.0,"1/2018, 157.993 χλμ, 1.500 cc, 109 bhp, Πετρέλαιο"
Nissan Cabstar '14 ΜΕ ΑΝΑΤΡΟΠΗ - ΔΙΠΛΟ ΛΑΣΤΙΧΟ - ΕΡΑΣΙΤΕΧΝΙΚΟ ΔΙΠΛ,24999.0,"11/2014, 124.722 χλμ, 3.000 cc, 140 bhp, Πετρέλαιο"
error,,
Fiat Doblo '18 PACK TECNICO - DIESEL - ΣΑΝ ΚΑΙΝΟΥΡΙΟ,12999.0,"2/2018, 157.623 χλμ, 1.300 cc, 95 bhp, Πετρέλαιο"
Toyota C-HR '21 GR SPORT,30500.0,"10/2021, 14.500 χλμ, 1.800 cc, 122 bhp, Αυτόματο, Υβριδικό βενζίνη"
Mitsubishi Space Star '15 FACELIFT - ΑΡΙΣΤΟ - ΜΕ ΑΠΟΣΥΡΣΗ,8499.0,"1/2015, 68.800 χλμ, 999 cc, 71 bhp, Βενζίνη"
Ford Transit Connect '06 Τ200LX ΕΛΛΗΝΙΚΟ - ΒΕΝΖΙΝΗ - ΠΡΩΤΟ ΧΕΡΙ - ΙΔΙΩΤΗΣ,4499.0,"1/2006, 278.708 χλμ, 1.800 cc, 120 bhp, Βενζίνη"
Renault Clio '18 DIESEL - ΕΞΑΙΡΕΤΙΚΗ ΚΑΤΑΣΤΑΣΗ - ΜΕ ΑΠΟΣΥΡΣΗ,11999.0,"10/2018, 124.351 χλμ, 1.600 cc, 90 bhp, Πετρέλαιο"
error,,
error,,
Hyundai i 20 '16 ΣΑΝ ΚΑΙΝΟΥΡΙΟ - ΜΕ ΑΠΟΣΥΡΣΗ,11999.0,"1/2016, 142.649 χλμ, 1.200 cc, 85 bhp, Βενζίνη"
Fiat Fiorino '18 MULTIJET2 - ΕΙΧ - FACELIFT - ME ΑΠΟΣΥΡΣΗ,13999.0,"2/2018, 93.822 χλμ, 1.300 cc, 95 bhp, Πετρέλαιο"
Peugeot 207 '08 CC - ΑΥΤΟΜΑΤΟ - CABRIO - ΚΛΙΜΑ - ΜΕ ΑΠΟΣΥΡΣΗ,6999.0,"1/2008, 65.630 χλμ, 1.600 cc, 115 bhp, Αυτόματο, Βενζίνη"
Seat Cordoba '07 ΑΠΟ ΙΔΙΩΤΗ - 5ΠΟΡΤΟ - 5ΘΕΣΙΟ - ΜΕ ΑΠΟΣΥΡΣΗ,3999.0,"1/2007, 173.870 χλμ, 1.400 cc, 90 bhp, Βενζίνη"
Fiat Doblo '13 ΜΕ ΑΛΟΥΜΙΝΕΝΙΑ ΚΑΡΟΤΣΑ - DIESEL - ΕΞΑΙΡΕΤΙΚΟ,12999.0,"1/2013, 232.163 χλμ, 1.300 cc, 95 bhp, Πετρέλαιο"
Citroen Berlingo '14 ΕΠΑΓΓΕΛΜΑΤΙΚΗ ΚΛΟΥΒΑ ΨΥΓΕΙΟ - ΑΡΙΣΤΟ,15499.0,"10/2014, 122.800 χλμ, 1.600 cc, 90 bhp, Πετρέλαιο"
Fiat Tipo '19 FACELIFT - DIESEL - 1οΧΕΡΙ - ΜΕ ΑΠΟΣΥΡΣΗ,14499.0,"2/2019, 128.544 χλμ, 1.248 cc, 95 bhp, Πετρέλαιο"
Peugeot 207 '08 CC - CABRIO - ΑΡΙΣΤΟ - ΜΕ ΑΠΟΣΥΡΣΗ,5499.0,"1/2008, 134.690 χλμ, 1.600 cc, 115 bhp, Βενζίνη"
Fiat Doblo '13 2 ΠΛΑΙΝΕΣ ΠΟΡΤΕΣ - ΑΥΤΟΜΑΤΟ - ΜΕ ΑΠΟΣΥΡΣΗ,12999.0,"2/2013, 144.598 χλμ, 1.600 cc, 120 bhp, Αυτόματο, Πετρέλαιο"
Fiat Panda '16 NEW PANDA 85HP - ΜΕ ΑΠΟΣΥΡΣΗ,8999.0,"1/2016, 133.396 χλμ, 900 cc, 85 bhp, Βενζίνη"
Opel Vivaro '22 12.136ΧΛΜ - 2 ΠΛΑΪΝΕΣ ΣΥΡΟΜΕΝΕΣ - 9ΘΕΣΙΟ ΜΑΚΡΥ,42999.0,"10/2022, 12.136 χλμ, 2.000 cc, 125 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Volkswagen Scirocco '11,13000.0,"4/2011, 178.000 χλμ, 1.390 cc, 200 bhp, Βενζίνη"
Opel Astra '10 J,6500.0,"1/2010, 237.000 χλμ, 1.686 cc, 110 bhp, Πετρέλαιο"
Ford Fiesta '20 DIESEL - ΣΑΝ ΚΑΙΝΟΥΡΙΟ - ΜΕ ΑΠΟΣΥΡΣΗ,14999.0,"1/2020, 68.915 χλμ, 1.499 cc, 90 bhp, Πετρέλαιο"
Fiat Strada '13 DIESEL  - 65.000ΧΛΜ - ΣΠΑΝΙΟ ΑΥΤΟΚΙΝΗΤΟ,12999.0,"1/2013, 65.000 χλμ, 1.300 cc, 95 bhp, Πετρέλαιο"
Ford Fiesta '17 DIESEL - ΣΑΝ ΚΑΙΝΟΥΡΙΟ - ΜΕ ΑΠΟΣΥΡΣΗ,11999.0,"1/2017, 156.748 χλμ, 1.600 cc, 95 bhp, Πετρέλαιο"
error,,
Suzuki Alto '15 5ΠΟΡΤΟ - 5ΘΕΣΙΟ - A/C - ΜΕ ΑΠΟΣΥΡΣΗ,6499.0,"1/2015, 130.183 χλμ, 1.000 cc, 70 bhp, Βενζίνη"
Suzuki Grand Vitara '09 ΕΛΛΗΝΙΚΟ - 1ΧΕΡΙ - ΙΣΤΟΡΙΚΟ ΣΕΡΒΙΣ - ΜΕ ΑΠΟΣΥΡΣΗ,8999.0,"10/2009, 170.274 χλμ, 1.600 cc, 120 bhp, Βενζίνη"
error,,
Opel Corsa '07 OPC,8500.0,"10/2007, 37.000 χλμ, 1.600 cc, 250 bhp, Βενζίνη"
Fiat 500X '19 DIESEL - ΑΥΤΟΜΑΤΟ - LOUNGE - ΜΕ ΑΠΟΣΥΡΣΗ,18999.0,"8/2019, 126.407 χλμ, 1.600 cc, 120 bhp, Αυτόματο, Πετρέλαιο"
Hyundai i 20 '17 FACELIFT - 66.502ΧΛΜ - ΜΕ ΑΠΟΣΥΡΣΗ,13999.0,"1/2017, 66.502 χλμ, 1.000 cc, 85 bhp, Βενζίνη"
Fiat Tipo '19 DIESEL - ΕΛΛΗΝΙΚΟ - ΜΕ ΑΠΟΣΥΡΣΗ,13499.0,"10/2019, 125.937 χλμ, 1.248 cc, 95 bhp, Πετρέλαιο"
Opel Corsa '12 SPORT EDITION - ΑΡΙΣΤΟ - ΜΕ ΑΠΟΣΥΡΣΗ,7999.0,"1/2012, 157.557 χλμ, 1.250 cc, 95 bhp, Βενζίνη"
Ford Ranger '14 120.665ΧΛΜ - 4X4 - 1.5CAB - 6ΤΑΧΥΤΟ,20999.0,"1/2014, 120.665 χλμ, 2.200 cc, 150 bhp, Πετρέλαιο"
Opel Agila '03 A/C - ΥΔΡΑΥΛΙΚΟ ΤΙΜΟΝΙ - ΜΕ ΑΠΟΣΥΡΣΗ,2499.0,"1/2003, 182.023 χλμ, 1.000 cc, 75 bhp, Βενζίνη"
Fiat Tipo '18 DIESEL - ΑΡΙΣΤΟ - ΜΕ ΑΠΟΣΥΡΣΗ,13999.0,"2/2018, 112.182 χλμ, 1.248 cc, 95 bhp, Πετρέλαιο"
error,,
Fiat 500 '08 DIESEL - LOUNGE - ΠΑΝΟΡΑΜΑ - ΜΕ ΑΠΟΣΥΡΣΗ,6999.0,"1/2008, 155.507 χλμ, 1.248 cc, 85 bhp, Πετρέλαιο"
Hyundai i 30 '16 FACELIFT - DIESEL - ΜΕ ΑΠΟΣΥΡΣΗ,13999.0,"3/2016, 104.015 χλμ, 1.400 cc, 101 bhp, Πετρέλαιο"
Fiat Doblo '17 PACK TECNICO - ΕΛΛΗΝΙΚΟ - 1οΧΕΡΙ - DIESEL,9999.0,"10/2017, 306.939 χλμ, 1.300 cc, 95 bhp, Πετρέλαιο"
Hyundai i 30 '16 FACELIFT - 1οΧΕΡΙ - ΜΕ ΑΠΟΣΥΡΣΗ,12999.0,"7/2016, 165.545 χλμ, 1.400 cc, 110 bhp, Πετρέλαιο"
error,,
Mini 1000 '79 ΙΣΤΟΡΙΚΟ ΑΥΤΟΚΙΝΗΤΟ - ΜΕ ΑΠΟΣΥΡΣΗ,2499.0,"1/1979, 50.003 χλμ, 998 cc, 60 bhp, Βενζίνη"
Hyundai i 20 '16 FULL EXTRA - ΑΡΙΣΤΟ - ΜΕ ΑΠΟΣΥΡΣΗ,12499.0,"1/2016, 127.160 χλμ, 1.200 cc, 80 bhp, Βενζίνη"
error,,
Peugeot 2008 '16 1.2 Auto-Navi-Panorama,14850.0,"11/2016, 99.600 χλμ, 1.200 cc, 110 bhp, Αυτόματο, Βενζίνη"
Nissan Navara '12 V6 3000cc 287 hp & ηλεκτρικό εργάτη!,19000.0,"1/2012, 194.508 χλμ, 3.000 cc, 287 bhp, Αυτόματο, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
error,,
Fiat Panda '16 ΣΕ ΑΡΙΣΤΗ ΚΑΤΑΣΤΑΣΗ-ΜΕ ΑΠΟΣΥΡΣΗ,9499.0,"6/2016, 88.321 χλμ, 1.242 cc, 69 bhp, Βενζίνη"
Fiat 500 '18 FACELIFT - ΣΑΝ ΚΑΙΝΟΥΡΙΟ - ΜΕ ΑΠΟΣΥΡΣΗ,12999.0,"1/2018, 63.791 χλμ, 1.242 cc, 75 bhp, Βενζίνη"
Mini ONE '16 102PS*ΙΔΙΩΤΗΣ*ΠΡΟΣΦΟΡΑ*ΑΨΟΓΟ,12600.0,"7/2016, 95.600 χλμ, 1.200 cc, 102 bhp, Βενζίνη"
Nissan Micra '12 1οΧΕΡΙ - ΣΕ ΑΡΙΣΤΗ ΚΑΤΑΣΤΑΣΗ - ΜΕ ΑΠΟΣΥΡΣΗ,8499.0,"4/2012, 126.710 χλμ, 1.242 cc, 80 bhp, Βενζίνη"
error,,
Hyundai i 30 '17 FACELIFT - DIESEL - ΜΕ ΑΠΟΣΥΡΣΗ,13999.0,"1/2017, 111.636 χλμ, 1.400 cc, 101 bhp, Πετρέλαιο"
Mercedes-Benz C 180 '98 ELEGANCE FACELIFT AUTOMATIC,5900.0,"6/1998, 174.800 χλμ, 1.799 cc, 125 bhp, Αυτόματο, Βενζίνη"
error,,
Opel Corsa '09,4100.0,"6/2009, 162.000 χλμ, 1.200 cc, 75 bhp, Βενζίνη"
error,,
Nissan NP300 '18,20500.0,"7/2018, 69.000 χλμ, 2.300 cc, 163 bhp, Πετρέλαιο"
Volvo V40 Cross Country '15,18750.0,"9/2015, 102.300 χλμ, 1.600 cc, 115 bhp, Πετρέλαιο"
Ford Transit Custom '18 ΑΥΤΟΜΑΤΟ ECOBLUE MAXI EYRO6 2 ΠΛΑΙΝΕΣ ΠΟΡΤΕΣ,18500.0,"1/2018, 164.500 χλμ, 2.000 cc, 131 bhp, Αυτόματο, Πετρέλαιο"
Peugeot 308 '16 GT-LINE,13500.0,"10/2016, 149.500 χλμ, 1.596 cc, 120 bhp, Πετρέλαιο"
Fiat 500 '10 1.2 69hp,6500.0,"5/2010, 222.000 χλμ, 1.200 cc, 69 bhp, Βενζίνη"
Ford Mondeo '03,6000.0,"1/2003, 200 χλμ, 1.800 cc, 170 bhp, Βενζίνη"
Mercedes-Benz Vito '17 116CDi-LONG--ΨΥΓΕΙΟ!!!,21900.0,"11/2017, 207.000 χλμ, 2.143 cc, 163 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
error,,
Peugeot Boxer '17 ΨΥΓΕΙΟ-CARRIER XARIOS 300 με ΠΡΙΖΑ!!!,22000.0,"1/2017, 155.000 χλμ, 2.000 cc, 130 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Mercedes-Benz Sprinter '17 314--L2H2--ME ΧΩΡΙΣΜΑ ΚΑΙ ΠΑΤΑΡΙ !!!!,23500.0,"1/2017, 278.000 χλμ, 2.143 cc, 143 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
error,,
error,,
Volkswagen T4 '00 MAXI---ΒΕΝΖΙΝΗ  !!!!!!!!!!!!!,4500.0,"2/2000, 266.000 χλμ, 2.000 cc, 84 bhp, Βενζίνη"
Fiat Panda '17  1.2 8V Pop,8700.0,"1/2017, 80.200 χλμ, 1.242 cc, 69 bhp, Βενζίνη"
Bmw 530 '19  Luxury Line Steptronic,39990.0,"11/2019, 90.000 χλμ, 1.998 cc, 252 bhp, Αυτόματο, Βενζίνη"
Mercedes-Benz Citan '18 109CDi--ΕΛΛΗΝΙΚΟ!!!!!!!!!!!!!,13300.0,"10/2018, 186.000 χλμ, 1.500 cc, 109 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Peugeot Boxer '18 -ΚΟΝΤΟ και ΧΑΜΗΛΟ!!!!,16500.0,"7/2018, 197.000 χλμ, 2.000 cc, 110 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
error,,
error,,
Citroen C3 '03 ΕΛΛΗΝΙΚΗΣ ΑΝΤΙ/ΠΙΑΣ-ΦΟΥΛ ΕΞΤΡΑ,3799.0,"2/2003, 140.600 χλμ, 1.360 cc, 88 bhp, Αέριο(lpg) - βενζίνη"
error,,
Peugeot Boxer '18 L2H2--ΠΡΟΣΦΟΡΑ ΠΑΣΧΑ!!!!!!!!!!!!!!,14900.0,"1/2018, 146.000 χλμ, 2.000 cc, 130 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
error,,
"Mercedes-Benz Sprinter '19 414-514--L2H2-ΜΕΣΑΙΟ ΥΠΕΡΥΨΩΜΕΝΟ--3,5TΟΝΟ!!!",31500.0,"3/2019, 201.000 χλμ, 2.143 cc, 143 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Volkswagen Crafter '17 ΜΕΣΑΙΟ ΥΠΕΡΥΨΩΜΕΝΟ--EURO 6B!!!,19900.0,"11/2017, 259.000 χλμ, 2.000 cc, 140 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Mercedes-Benz Sprinter '20 316--ΠΙΣΩΚΙΝΗΤΟ--EURO 6C!!!!,25900.0,"5/2020, 290.000 χλμ, 2.143 cc, 163 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
error,,
